bundle_id,timestamp,source,destination,relay_path,propagation_delay_sec,rss_dbm,packet_size_bytes,transmission_rate_bps,ttl_original,status,St,Sl,Sr,Sh,Sc,trust_score,dynamic_trust,anomaly_confidence,lineage_score,combined_confidence,ttl_new,verdict
779,2026-08-01T05:38:49,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.54,-92.03,401,1717,3600,Bundle Flooding,0.565,0.602,0.58,0.591,0.229,0.494,0.532,0.771,1.0,0.67,2412,Legitimate
780,2026-08-01T05:38:52,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.52,-94.82,648,1783,3600,Bundle Flooding,0.578,0.695,0.981,0.838,0.25,0.626,0.546,0.75,1.0,0.726,2612,Legitimate
781,2026-08-01T05:38:53,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.93,-91.46,672,2323,3600,Bundle Flooding,0.568,0.633,0.53,0.581,0.177,0.477,0.535,0.823,1.0,0.664,2392,Legitimate
782,2026-08-01T05:38:55,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.82,-92.7,538,2456,3600,Bundle Flooding,0.591,0.464,0.685,0.575,0.309,0.512,0.532,0.691,1.0,0.677,2437,Legitimate
783,2026-08-01T05:38:56,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.35,-97.17,555,1868,3600,Bundle Flooding,0.592,0.509,0.596,0.553,0.409,0.527,0.531,0.591,1.0,0.682,2457,Legitimate
784,2026-08-01T05:39:00,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,735.87,-91.87,643,2756,3600,Bundle Flooding,0.639,0.532,0.591,0.562,0.157,0.48,0.523,0.843,1.0,0.661,2379,Legitimate
785,2026-08-01T05:39:02,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.32,-95.1,551,2952,3600,Bundle Flooding,0.625,0.829,0.88,0.855,0.262,0.649,0.542,0.738,1.0,0.733,2638,Legitimate
786,2026-08-01T05:39:03,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.33,-93.91,513,2856,3600,Bundle Flooding,0.624,0.616,0.888,0.752,0.321,0.612,0.553,0.679,1.0,0.723,2603,Legitimate
787,2026-08-01T05:39:07,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,734.11,-96.0,666,2457,3600,Bundle Flooding,0.671,0.562,0.733,0.647,0.184,0.537,0.551,0.816,1.0,0.694,2498,Legitimate
788,2026-08-01T05:39:08,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.43,-96.51,691,1537,3600,Bundle Flooding,0.644,0.487,0.671,0.579,0.185,0.497,0.542,0.815,1.0,0.675,2430,Legitimate
789,2026-08-01T05:39:12,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.95,-93.77,635,1888,3600,Bundle Flooding,0.695,0.948,0.835,0.892,0.286,0.691,0.565,0.714,1.0,0.756,2723,Legitimate
790,2026-08-01T05:39:16,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.54,-97.89,481,2420,3600,Bundle Flooding,0.706,0.788,0.51,0.649,0.35,0.588,0.568,0.65,1.0,0.72,2591,Legitimate
791,2026-08-01T05:39:52,Unregistered-Node-70,Earth Ground Station,Unregistered-Node>Earth Ground Station,719.01,-90.66,548,247,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.9,0.975,0.996,0.1,0.0,0.004,14,Malicious (TTL Decayed)
792,2026-08-01T05:40:24,Unregistered-Node-67,Earth Ground Station,Unregistered-Node>Earth Ground Station,698.64,-71.59,461,256,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.259,0.815,0.972,0.741,0.0,0.004,13,Malicious (TTL Decayed)
793,2026-08-01T05:41:25,Unregistered-Node-55,Earth Ground Station,Unregistered-Node>Earth Ground Station,707.27,-102.2,502,239,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.74,0.935,0.975,0.26,0.0,0.004,14,Malicious (TTL Decayed)
794,2026-08-01T05:42:01,Unregistered-Node-88,Earth Ground Station,Unregistered-Node>Earth Ground Station,709.69,-90.13,518,260,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.892,0.973,0.996,0.108,0.0,0.004,14,Malicious (TTL Decayed)
795,2026-08-01T05:42:34,Unregistered-Node-72,Earth Ground Station,Unregistered-Node>Earth Ground Station,716.25,-94.23,510,250,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.996,0.999,1.0,0.004,0.0,0.004,14,Malicious (TTL Decayed)
796,2026-08-01T05:43:13,Unregistered-Node-85,Earth Ground Station,Unregistered-Node>Earth Ground Station,723.35,-76.91,501,241,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.544,0.886,0.97,0.456,0.0,0.004,14,Malicious (TTL Decayed)
797,2026-08-01T05:43:47,Unregistered-Node-52,Earth Ground Station,Unregistered-Node>Earth Ground Station,717.69,-108.59,477,244,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.604,0.901,0.985,0.396,0.0,0.004,14,Malicious (TTL Decayed)
798,2026-08-01T05:44:58,Unregistered-Node-82,Earth Ground Station,Unregistered-Node>Earth Ground Station,722.18,-71.5,533,242,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.427,0.857,0.978,0.573,0.0,0.004,14,Malicious (TTL Decayed)
799,2026-08-01T05:45:23,Unregistered-Node-34,Earth Ground Station,Unregistered-Node>Earth Ground Station,733.96,-81.78,522,239,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.617,0.904,0.984,0.383,0.0,0.004,14,Malicious (TTL Decayed)
800,2026-08-01T05:45:48,Unregistered-Node-84,Earth Ground Station,Unregistered-Node>Earth Ground Station,724.71,-96.0,556,251,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.941,0.985,0.998,0.059,0.0,0.004,14,Malicious (TTL Decayed)
801,2026-08-01T05:46:53,Unregistered-Node-64,Earth Ground Station,Unregistered-Node>Earth Ground Station,740.02,-92.1,540,242,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.845,0.961,0.993,0.155,0.0,0.004,14,Malicious (TTL Decayed)
802,2026-08-01T05:47:25,Unregistered-Node-77,Earth Ground Station,Unregistered-Node>Earth Ground Station,735.14,-95.5,513,243,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.908,0.977,0.997,0.092,0.0,0.004,14,Malicious (TTL Decayed)
803,2026-08-01T05:48:29,Unregistered-Node-1,Earth Ground Station,Unregistered-Node>Earth Ground Station,708.41,-117.59,464,245,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.368,0.842,0.966,0.632,0.0,0.004,13,Malicious (TTL Decayed)
804,2026-08-01T05:48:54,Unregistered-Node-76,Earth Ground Station,Unregistered-Node>Earth Ground Station,741.46,-80.76,496,251,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.534,0.884,0.983,0.466,0.0,0.004,14,Malicious (TTL Decayed)
805,2026-08-01T05:49:14,Unregistered-Node-72,Earth Ground Station,Unregistered-Node>Earth Ground Station,730.24,-114.71,470,247,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.428,0.857,0.978,0.572,0.0,0.004,14,Malicious (TTL Decayed)
806,2026-08-01T05:49:56,Unregistered-Node-59,Earth Ground Station,Unregistered-Node>Earth Ground Station,713.41,-115.41,483,274,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.427,0.857,0.978,0.573,0.0,0.004,14,Malicious (TTL Decayed)
807,2026-08-01T05:50:52,Unregistered-Node-65,Earth Ground Station,Unregistered-Node>Earth Ground Station,698.6,-85.23,512,258,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.632,0.908,0.986,0.368,0.0,0.004,14,Malicious (TTL Decayed)
808,2026-08-01T05:52:12,Unregistered-Node-74,Earth Ground Station,Unregistered-Node>Earth Ground Station,703.45,-83.13,487,257,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.639,0.91,0.976,0.361,0.0,0.004,14,Malicious (TTL Decayed)
809,2026-08-01T05:53:00,Unregistered-Node-59,Earth Ground Station,Unregistered-Node>Earth Ground Station,740.13,-103.63,539,266,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.62,0.905,0.967,0.38,0.0,0.004,14,Malicious (TTL Decayed)
810,2026-08-01T05:54:17,Unregistered-Node-82,Earth Ground Station,Unregistered-Node>Earth Ground Station,723.75,-108.71,472,238,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.556,0.889,0.965,0.444,0.0,0.004,14,Malicious (TTL Decayed)
811,2026-08-01T05:54:51,Unregistered-Node-67,Earth Ground Station,Unregistered-Node>Earth Ground Station,727.64,-96.69,493,274,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.915,0.979,0.973,0.085,0.0,0.004,14,Malicious (TTL Decayed)
812,2026-08-01T05:55:55,Unregistered-Node-44,Earth Ground Station,Unregistered-Node>Earth Ground Station,734.35,-74.86,470,263,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.416,0.854,0.978,0.584,0.0,0.004,14,Malicious (TTL Decayed)
813,2026-08-01T05:57:14,Unregistered-Node-24,Earth Ground Station,Unregistered-Node>Earth Ground Station,706.11,-116.24,483,259,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.403,0.851,0.978,0.597,0.0,0.004,14,Malicious (TTL Decayed)
814,2026-08-01T05:58:17,Unregistered-Node-31,Earth Ground Station,Unregistered-Node>Earth Ground Station,738.59,-112.71,536,245,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.454,0.864,0.98,0.546,0.0,0.004,14,Malicious (TTL Decayed)
815,2026-08-01T05:58:50,Unregistered-Node-14,Earth Ground Station,Unregistered-Node>Earth Ground Station,708.3,-76.94,546,250,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.504,0.876,0.981,0.496,0.0,0.004,14,Malicious (TTL Decayed)
816,2026-08-01T05:59:15,Unregistered-Node-70,Earth Ground Station,Unregistered-Node>Earth Ground Station,727.6,-116.75,523,266,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.431,0.858,0.975,0.569,0.0,0.004,14,Malicious (TTL Decayed)
817,2026-08-01T06:00:29,Unregistered-Node-74,Earth Ground Station,Unregistered-Node>Earth Ground Station,719.24,-112.52,511,275,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.51,0.878,0.962,0.49,0.0,0.004,14,Malicious (TTL Decayed)
818,2026-08-01T06:01:20,Unregistered-Node-97,Earth Ground Station,Unregistered-Node>Earth Ground Station,706.3,-98.64,513,251,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.93,0.982,0.975,0.07,0.0,0.004,14,Malicious (TTL Decayed)
819,2026-08-01T06:01:43,Unregistered-Node-45,Earth Ground Station,Unregistered-Node>Earth Ground Station,721.11,-89.95,557,236,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.794,0.948,0.98,0.206,0.0,0.004,14,Malicious (TTL Decayed)
820,2026-08-01T06:02:46,Unregistered-Node-41,Earth Ground Station,Unregistered-Node>Earth Ground Station,731.92,-103.99,473,256,3600,Unauthorized Injection,1.0,1.0,1.0,1.0,0.642,0.91,0.959,0.358,0.0,0.004,14,Malicious (TTL Decayed)
821,2026-08-01T00:00:30,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.52,-93.85,471,250,3600,Normal,1.0,1.0,1.0,1.0,0.921,0.98,0.997,0.079,1.0,0.993,3575,Legitimate
822,2026-08-01T00:01:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.62,-95.46,485,254,3600,Normal,1.0,1.0,1.0,1.0,0.942,0.986,0.995,0.058,1.0,0.994,3579,Legitimate
823,2026-08-01T00:03:04,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.22,-92.0,504,252,3600,Normal,1.0,1.0,1.0,1.0,0.965,0.991,0.995,0.035,1.0,0.996,3585,Legitimate
824,2026-08-01T00:04:22,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,714.48,-98.37,489,242,3600,Normal,1.0,0.861,0.197,0.529,0.931,0.747,0.958,0.069,1.0,0.909,3271,Legitimate
825,2026-08-01T00:05:00,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.7,-96.77,544,265,3600,Normal,0.05,0.164,0.673,0.419,0.86,0.437,0.879,0.14,1.0,0.778,2801,Legitimate
826,2026-08-01T00:06:21,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.59,-94.36,499,241,3600,Normal,0.687,0.581,0.811,0.696,0.948,0.757,0.861,0.052,1.0,0.881,3170,Legitimate
827,2026-08-01T00:07:38,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.86,-97.9,478,255,3600,Normal,0.818,0.54,0.51,0.525,0.899,0.692,0.836,0.101,1.0,0.851,3063,Legitimate
828,2026-08-01T00:09:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,735.09,-95.16,534,267,3600,Normal,0.607,0.463,0.917,0.69,0.926,0.728,0.82,0.074,1.0,0.858,3087,Legitimate
829,2026-08-01T00:09:54,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.24,-98.41,465,239,3600,Normal,0.453,0.67,0.481,0.576,0.845,0.612,0.788,0.155,1.0,0.807,2906,Legitimate
830,2026-08-01T00:10:34,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.99,-97.98,509,261,3600,Normal,0.4,0.495,0.596,0.546,0.894,0.596,0.76,0.106,1.0,0.792,2851,Legitimate
831,2026-08-01T00:11:32,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,730.57,-92.72,497,258,3600,Normal,0.78,0.572,0.454,0.513,0.946,0.688,0.749,0.054,1.0,0.82,2952,Legitimate
832,2026-08-01T00:12:53,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.53,-90.44,473,271,3600,Normal,0.657,0.725,0.303,0.514,0.82,0.626,0.731,0.18,1.0,0.792,2853,Legitimate
833,2026-08-01T00:14:01,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.99,-95.72,527,242,3600,Normal,0.987,0.667,0.919,0.793,0.934,0.877,0.752,0.066,1.0,0.884,3183,Legitimate
834,2026-08-01T00:15:20,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.7,-93.34,513,267,3600,Normal,0.709,0.797,0.67,0.733,0.967,0.786,0.757,0.033,1.0,0.856,3081,Legitimate
835,2026-08-01T00:16:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.83,-93.87,490,261,3600,Normal,0.725,0.413,0.765,0.589,0.915,0.704,0.749,0.085,1.0,0.826,2972,Legitimate
836,2026-08-01T00:16:57,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,735.91,-96.34,555,252,3600,Normal,0.405,0.477,0.769,0.623,0.909,0.64,0.733,0.091,1.0,0.798,2873,Legitimate
837,2026-08-01T00:18:06,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.09,-98.31,468,242,3600,Normal,0.91,0.836,0.508,0.672,0.88,0.783,0.741,0.12,1.0,0.85,3058,Legitimate
838,2026-08-01T00:18:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.94,-96.45,533,260,3600,Normal,0.512,0.766,0.793,0.78,0.956,0.757,0.743,0.044,1.0,0.841,3029,Legitimate
839,2026-08-01T00:19:45,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.12,-94.48,549,250,3600,Normal,0.748,0.718,0.818,0.768,0.933,0.804,0.752,0.067,1.0,0.86,3097,Legitimate
840,2026-08-01T00:20:52,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.9,-94.53,477,270,3600,Normal,0.917,0.884,0.832,0.858,0.943,0.894,0.773,0.057,1.0,0.896,3227,Legitimate
841,2026-08-01T00:21:30,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.84,-96.54,557,264,3600,Normal,0.439,0.61,0.76,0.685,0.904,0.678,0.759,0.096,1.0,0.82,2952,Legitimate
842,2026-08-01T00:22:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.5,-94.02,470,273,3600,Normal,0.431,0.627,0.732,0.679,0.872,0.665,0.745,0.128,1.0,0.811,2919,Legitimate
843,2026-08-01T00:23:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.09,-90.5,501,266,3600,Normal,0.953,0.845,0.325,0.585,0.917,0.76,0.747,0.083,1.0,0.844,3038,Legitimate
844,2026-08-01T00:23:40,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.89,-96.12,469,273,3600,Normal,0.455,0.516,0.804,0.66,0.827,0.651,0.733,0.173,1.0,0.802,2886,Legitimate
845,2026-08-01T00:24:34,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.76,-92.6,489,261,3600,Normal,0.831,0.779,0.571,0.675,0.948,0.782,0.74,0.052,1.0,0.849,3056,Legitimate
846,2026-08-01T00:25:12,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.16,-91.87,464,250,3600,Normal,0.522,0.85,0.499,0.675,0.872,0.686,0.732,0.128,1.0,0.814,2929,Legitimate
847,2026-08-01T00:26:40,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,712.45,-94.77,560,257,3600,Normal,0.436,0.8,0.967,0.883,0.899,0.775,0.739,0.101,1.0,0.846,3046,Legitimate
848,2026-08-01T00:27:27,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.1,-91.53,557,257,3600,Normal,0.687,0.81,0.476,0.643,0.911,0.721,0.736,0.089,1.0,0.827,2977,Legitimate
849,2026-08-01T00:28:34,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.22,-96.24,525,258,3600,Normal,0.818,0.739,0.734,0.736,0.983,0.818,0.748,0.017,1.0,0.863,3109,Legitimate
850,2026-08-01T00:29:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.04,-95.32,553,255,3600,Normal,0.921,0.685,0.903,0.794,0.939,0.862,0.765,0.061,1.0,0.884,3181,Legitimate
851,2026-08-01T00:30:21,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.16,-94.45,498,246,3600,Normal,0.622,0.498,0.912,0.705,0.93,0.741,0.762,0.07,1.0,0.842,3033,Legitimate
852,2026-08-01T00:31:10,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,698.86,-95.22,538,241,3600,Normal,0.731,0.41,0.921,0.665,0.837,0.725,0.756,0.163,1.0,0.835,3006,Legitimate
853,2026-08-01T00:31:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.67,-90.33,555,274,3600,Normal,0.715,0.967,0.356,0.661,0.798,0.709,0.749,0.202,1.0,0.827,2978,Legitimate
854,2026-08-01T00:32:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.34,-97.53,542,259,3600,Normal,0.971,0.745,0.543,0.644,0.934,0.798,0.756,0.066,1.0,0.86,3094,Legitimate
855,2026-08-01T00:34:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,698.71,-93.8,502,258,3600,Normal,0.53,0.424,0.804,0.614,0.869,0.657,0.741,0.131,1.0,0.807,2904,Legitimate
856,2026-08-01T00:35:13,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.2,-97.04,526,269,3600,Normal,0.87,0.704,0.61,0.657,0.928,0.778,0.747,0.072,1.0,0.85,3059,Legitimate
857,2026-08-01T00:35:57,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.76,-94.26,485,266,3600,Normal,0.623,0.727,0.88,0.803,0.942,0.793,0.754,0.058,1.0,0.857,3086,Legitimate
858,2026-08-01T00:37:25,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.89,-96.84,488,262,3600,Normal,0.414,0.696,0.64,0.668,0.971,0.68,0.743,0.029,1.0,0.815,2935,Legitimate
859,2026-08-01T00:38:29,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.34,-94.17,548,242,3600,Normal,0.884,0.48,0.854,0.667,0.904,0.781,0.748,0.096,1.0,0.851,3064,Legitimate
860,2026-08-01T00:39:17,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.17,-94.58,507,264,3600,Normal,0.697,0.532,0.939,0.735,0.94,0.777,0.753,0.06,1.0,0.852,3065,Legitimate
861,2026-08-01T00:40:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.51,-90.43,465,257,3600,Normal,0.96,0.629,0.365,0.497,0.799,0.688,0.743,0.201,1.0,0.818,2945,Legitimate
862,2026-08-01T00:40:59,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.4,-92.93,473,253,3600,Normal,0.563,0.353,0.67,0.512,0.836,0.606,0.722,0.164,1.0,0.782,2816,Legitimate
863,2026-08-01T00:41:29,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.46,-91.68,511,249,3600,Normal,0.409,0.685,0.513,0.599,0.95,0.639,0.71,0.05,1.0,0.79,2842,Legitimate
864,2026-08-01T00:42:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,732.34,-94.98,498,264,3600,Normal,0.752,0.523,0.927,0.725,0.945,0.787,0.721,0.055,1.0,0.844,3039,Legitimate
865,2026-08-01T00:42:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,712.67,-98.26,558,237,3600,Normal,0.453,0.815,0.448,0.632,0.835,0.638,0.709,0.165,1.0,0.789,2840,Legitimate
