bundle_id,timestamp,source,destination,relay_path,propagation_delay_sec,rss_dbm,packet_size_bytes,transmission_rate_bps,ttl_original,status
255,2026-08-01T04:15:53,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.67,-91.75,524,263,3600,Normal
1077,2026-08-01T04:15:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,699.83,-99.6,559,259,3600,Normal
666,2026-08-01T04:16:17,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.59,-99.7,544,249,3600,Normal
256,2026-08-01T04:16:40,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,717.54,-94.28,522,252,3600,Normal
1078,2026-08-01T04:17:20,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.06,-94.96,562,267,3600,Normal
257,2026-08-01T04:17:23,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.01,-91.33,504,247,3600,Normal
667,2026-08-01T04:17:32,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.01,-95.33,541,272,3600,Normal
1079,2026-08-01T04:18:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.94,-97.15,477,259,3600,Normal
258,2026-08-01T04:18:36,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.02,-95.26,492,244,3600,Normal
668,2026-08-01T04:18:44,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.89,-93.1,478,262,3600,Normal
1080,2026-08-01T04:19:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.31,-96.35,538,240,3600,Normal
259,2026-08-01T04:19:44,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.77,-92.19,557,266,3600,Normal
669,2026-08-01T04:19:49,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.23,-91.18,473,246,3600,Normal
1081,2026-08-01T04:19:58,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,756.5,-90.45,509,274,3600,Spoofing
1082,2026-08-01T04:21:01,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,677.82,-102.31,475,271,3600,Spoofing
260,2026-08-01T04:21:02,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.44,-93.37,461,266,3600,Normal
670,2026-08-01T04:21:10,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.55,-98.92,557,272,3600,Normal
261,2026-08-01T04:21:33,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,734.52,-92.51,484,258,3600,Spoofing
1083,2026-08-01T04:21:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,685.21,-95.54,515,274,3600,Spoofing
671,2026-08-01T04:22:11,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,744.89,-92.12,537,248,3600,Spoofing
262,2026-08-01T04:22:18,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,751.29,-96.3,462,273,3600,Spoofing
1084,2026-08-01T04:22:31,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.74,-91.02,554,270,3600,Spoofing
672,2026-08-01T04:22:47,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.61,-96.37,472,237,3600,Spoofing
1085,2026-08-01T04:22:57,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,697.69,-97.94,508,263,3600,Spoofing
263,2026-08-01T04:23:14,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,760.28,-89.39,490,252,3600,Spoofing
673,2026-08-01T04:23:46,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.78,-91.55,512,271,3600,Spoofing
1086,2026-08-01T04:24:06,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.11,-97.95,531,242,3600,Spoofing
674,2026-08-01T04:24:09,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,762.09,-101.72,562,249,3600,Spoofing
264,2026-08-01T04:24:34,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,749.76,-90.61,554,239,3600,Spoofing
675,2026-08-01T04:24:58,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.54,-103.32,479,238,3600,Spoofing
1087,2026-08-01T04:25:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.17,-98.85,514,263,3600,Spoofing
265,2026-08-01T04:25:31,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,695.94,-99.77,549,266,3600,Spoofing
676,2026-08-01T04:25:38,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,691.37,-99.52,488,266,3600,Spoofing
266,2026-08-01T04:25:55,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.99,-98.89,513,272,3600,Spoofing
1088,2026-08-01T04:25:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.53,-100.74,470,273,3600,Spoofing
677,2026-08-01T04:26:29,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.9,-93.79,474,253,3600,Spoofing
267,2026-08-01T04:27:07,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,691.79,-89.06,471,246,3600,Spoofing
1089,2026-08-01T04:27:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.04,-92.88,558,239,3600,Spoofing
678,2026-08-01T04:27:19,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,678.02,-91.96,481,250,3600,Spoofing
268,2026-08-01T04:28:15,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,741.98,-99.44,539,255,3600,Spoofing
1090,2026-08-01T04:28:23,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.9,-90.78,559,272,3600,Spoofing
679,2026-08-01T04:28:32,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,696.35,-101.45,461,265,3600,Spoofing
269,2026-08-01T04:29:03,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.73,-103.05,526,275,3600,Spoofing
680,2026-08-01T04:29:11,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,747.98,-91.55,521,242,3600,Spoofing
1091,2026-08-01T04:29:12,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.27,-98.29,507,276,3600,Spoofing
270,2026-08-01T04:29:43,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.53,-87.41,506,247,3600,Spoofing
681,2026-08-01T04:29:49,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,736.14,-88.74,514,253,3600,Spoofing
1092,2026-08-01T04:30:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.94,-93.0,477,238,3600,Spoofing
271,2026-08-01T04:30:35,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.6,-97.47,464,250,3600,Spoofing
1093,2026-08-01T04:30:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,682.8,-103.2,544,242,3600,Spoofing
682,2026-08-01T04:31:06,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,746.96,-86.78,477,272,3600,Spoofing
1094,2026-08-01T04:31:27,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.22,-90.18,511,241,3600,Spoofing
683,2026-08-01T04:31:40,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,691.4,-92.72,535,259,3600,Spoofing
272,2026-08-01T04:31:49,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,759.25,-99.09,500,259,3600,Spoofing
273,2026-08-01T04:32:11,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,717.89,-89.03,527,248,3600,Spoofing
1095,2026-08-01T04:32:28,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,682.88,-98.89,487,236,3600,Spoofing
274,2026-08-01T04:32:34,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,684.09,-97.5,546,275,3600,Spoofing
684,2026-08-01T04:32:41,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,730.64,-96.61,526,267,3600,Spoofing
275,2026-08-01T04:32:56,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,690.52,-92.83,505,256,3600,Spoofing
685,2026-08-01T04:33:04,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,712.81,-92.95,462,263,3600,Spoofing
276,2026-08-01T04:33:34,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.31,-92.17,530,237,3600,Spoofing
1096,2026-08-01T04:33:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,757.4,-97.81,476,261,3600,Spoofing
686,2026-08-01T04:33:59,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,677.6,-93.65,481,263,3600,Spoofing
1097,2026-08-01T04:34:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.94,-99.63,500,235,3600,Spoofing
277,2026-08-01T04:34:15,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.53,-101.95,489,265,3600,Spoofing
687,2026-08-01T04:34:25,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,748.57,-88.24,522,241,3600,Spoofing
1098,2026-08-01T04:35:04,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.47,-86.51,540,267,3600,Spoofing
278,2026-08-01T04:35:30,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.6,-97.67,528,273,3600,Spoofing
688,2026-08-01T04:35:31,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.42,-99.75,541,255,3600,Spoofing
1099,2026-08-01T04:36:08,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.81,-98.11,518,273,3600,Spoofing
279,2026-08-01T04:36:32,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.35,-99.99,556,248,3600,Spoofing
689,2026-08-01T04:36:44,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,680.2,-94.94,532,247,3600,Spoofing
1100,2026-08-01T04:36:53,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,750.53,-92.27,527,250,3600,Spoofing
690,2026-08-01T04:37:17,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,684.49,-88.34,484,236,3600,Spoofing
280,2026-08-01T04:37:44,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,755.64,-88.05,557,276,3600,Spoofing
1101,2026-08-01T04:38:06,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,680.2,-93.02,527,242,3600,Spoofing
691,2026-08-01T04:38:13,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,739.32,-88.18,470,256,3600,Spoofing
1102,2026-08-01T04:38:38,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.83,-101.59,471,263,3600,Spoofing
281,2026-08-01T04:38:46,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,695.31,-102.66,497,242,3600,Spoofing
692,2026-08-01T04:38:49,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,681.13,-100.36,560,246,3600,Spoofing
1103,2026-08-01T04:39:26,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.03,-94.82,480,265,3600,Spoofing
282,2026-08-01T04:39:37,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,744.89,-95.13,476,247,3600,Spoofing
1104,2026-08-01T04:39:50,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,746.94,-102.98,511,275,3600,Spoofing
693,2026-08-01T04:40:04,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.61,-88.07,542,248,3600,Spoofing
1105,2026-08-01T04:40:11,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,687.01,-100.25,541,237,3600,Spoofing
283,2026-08-01T04:40:31,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,743.01,-88.69,464,249,3600,Spoofing
694,2026-08-01T04:41:12,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.2,-101.75,474,262,3600,Spoofing
1106,2026-08-01T04:41:13,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.83,-90.43,549,257,3600,Spoofing
284,2026-08-01T04:41:15,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,754.79,-98.78,531,261,3600,Spoofing
285,2026-08-01T04:41:37,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.42,-99.25,485,253,3600,Spoofing
1107,2026-08-01T04:41:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,756.12,-87.23,527,254,3600,Spoofing
695,2026-08-01T04:42:11,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,686.64,-93.29,498,249,3600,Spoofing
286,2026-08-01T04:42:25,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,754.9,-89.77,559,267,3600,Spoofing
1108,2026-08-01T04:42:41,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,747.71,-88.11,525,272,3600,Spoofing
696,2026-08-01T04:43:00,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,732.86,-100.08,547,268,3600,Spoofing
697,2026-08-01T04:43:27,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,685.76,-102.03,561,270,3600,Spoofing
287,2026-08-01T04:43:28,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.79,-95.47,508,247,3600,Spoofing
1109,2026-08-01T04:43:40,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,719.75,-100.12,544,239,3600,Spoofing
288,2026-08-01T04:43:58,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,732.2,-101.4,474,245,3600,Spoofing
1110,2026-08-01T04:44:14,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.56,-93.32,495,269,3600,Spoofing
698,2026-08-01T04:44:17,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.78,-86.94,479,251,3600,Spoofing
1111,2026-08-01T04:44:41,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.23,-91.65,546,269,3600,Replay
289,2026-08-01T04:44:53,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,684.05,-89.19,513,240,3600,Spoofing
699,2026-08-01T04:45:20,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.97,-101.63,552,255,3600,Spoofing
290,2026-08-01T04:45:41,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,695.98,-94.16,505,274,3600,Spoofing
1112,2026-08-01T04:45:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.09,-92.7,498,246,3600,Replay
700,2026-08-01T04:46:08,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,735.37,-99.57,492,264,3600,Spoofing
1113,2026-08-01T04:46:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.84,-96.54,557,273,3600,Replay
